player_name,mlbam_id,launch_speed,launch_angle
"Diaz, Yainer",673237,100.5,33.0
"Diaz, Yainer",673237,97.3,34.0
"Diaz, Yainer",673237,98.1,34.0
"Diaz, Yainer",673237,105.8,28.0
"Diaz, Yainer",673237,107.3,29.0
"Diaz, Yainer",673237,96.6,33.0
"Diaz, Yainer",673237,107.1,31.0
"Ramírez, José",608070,95.9,28.0
"Ramírez, José",608070,106.1,32.0
"Ramírez, José",608070,100.2,28.0
"Ramírez, José",608070,101.4,23.0
"Ramírez, José",608070,106.8,25.0
"Ramírez, José",608070,109.0,22.0
"Ramírez, José",608070,103.1,39.0
"Ramírez, José",608070,104.3,28.0
"Ramírez, José",608070,97.9,36.0
"Ramírez, José",608070,105.0,31.0
"Ramírez, José",608070,107.5,32.0
"Ramírez, José",608070,103.3,22.0
"Ramírez, José",608070,101.5,24.0
"Ramírez, José",608070,104.6,30.0
"Ramírez, José",608070,108.8,26.0
"Ramírez, José",608070,98.0,27.0
"Ramírez, José",608070,108.0,23.0
"Ramírez, José",608070,106.6,33.0
"Ramírez, José",608070,101.7,28.0
"Ramírez, José",608070,109.8,21.0
"Ramírez, José",608070,107.1,22.0
"Ramírez, José",608070,101.5,27.0
"Ramírez, José",608070,106.1,27.0
"Ramírez, José",608070,95.0,34.0
"Ramírez, José",608070,96.1,31.0
"Ramírez, José",608070,100.6,29.0
"Ramírez, José",608070,105.2,26.0
"Ramírez, José",608070,101.5,37.0
"Ramírez, José",608070,92.9,25.0
"Ramírez, José",608070,99.8,30.0
"Ramírez, José",608070,98.6,26.0
"Ramírez, José",608070,102.5,28.0
"Ramírez, José",608070,93.4,30.0
"Ramírez, José",608070,98.9,30.0
"Ramírez, José",608070,107.8,21.0
"Ramírez, José",608070,97.9,33.0
"Ramírez, José",608070,102.3,21.0
"Ramírez, José",608070,102.3,30.0
"Ramírez, José",608070,93.2,25.0
"Reynolds, Bryan",668804,105.3,23.0
"Reynolds, Bryan",668804,106.3,33.0
"Reynolds, Bryan",668804,105.2,24.0
"Reynolds, Bryan",668804,105.6,36.0
"Reynolds, Bryan",668804,105.1,25.0
"Reynolds, Bryan",668804,106.1,29.0
"Reynolds, Bryan",668804,105.3,23.0
"Reynolds, Bryan",668804,104.6,28.0
"Reynolds, Bryan",668804,105.8,27.0
"Reynolds, Bryan",668804,107.4,21.0
"Reynolds, Bryan",668804,107.8,28.0
"Reynolds, Bryan",668804,106.3,36.0
"Reynolds, Bryan",668804,90.4,39.0
"Reynolds, Bryan",668804,107.3,29.0
"Reynolds, Bryan",668804,101.1,33.0
"Reynolds, Bryan",668804,106.8,35.0
"Reynolds, Bryan",668804,109.3,27.0
"Reynolds, Bryan",668804,104.7,32.0
"Reynolds, Bryan",668804,100.1,30.0
"Reynolds, Bryan",668804,105.8,29.0
"Reynolds, Bryan",668804,109.1,27.0
"Reynolds, Bryan",668804,103.1,31.0
"Reynolds, Bryan",668804,108.4,34.0
"Reynolds, Bryan",668804,107.5,24.0
"Reynolds, Bryan",668804,109.6,24.0
"Alvarez, Yordan",670541,103.8,27.0
"Alvarez, Yordan",670541,112.1,19.0
"Alvarez, Yordan",670541,108.1,21.0
"Alvarez, Yordan",670541,108.9,35.0
"Alvarez, Yordan",670541,110.8,21.0
"Alvarez, Yordan",670541,101.8,38.0
"Alvarez, Yordan",670541,105.6,27.0
"Alvarez, Yordan",670541,95.3,37.0
"Alvarez, Yordan",670541,109.4,18.0
"Alvarez, Yordan",670541,107.8,23.0
"Alvarez, Yordan",670541,110.0,25.0
"Alvarez, Yordan",670541,106.2,40.0
"Alvarez, Yordan",670541,103.5,26.0
"Alvarez, Yordan",670541,117.0,18.0
"Alvarez, Yordan",670541,112.0,32.0
"Alvarez, Yordan",670541,111.7,32.0
"Alvarez, Yordan",670541,109.6,24.0
"Alvarez, Yordan",670541,104.4,30.0
"Alvarez, Yordan",670541,106.7,27.0
"Alvarez, Yordan",670541,106.7,29.0
"Alvarez, Yordan",670541,109.6,32.0
"Alvarez, Yordan",670541,106.3,25.0
"Alvarez, Yordan",670541,98.1,33.0
"Alvarez, Yordan",670541,98.3,34.0
"Alvarez, Yordan",670541,113.8,19.0
"Alvarez, Yordan",670541,109.5,25.0
"Alvarez, Yordan",670541,94.8,34.0
"Alvarez, Yordan",670541,116.8,23.0
"Alvarez, Yordan",670541,108.8,25.0
"Alvarez, Yordan",670541,113.0,22.0
"Alvarez, Yordan",670541,97.6,30.0
"Alvarez, Yordan",670541,112.9,33.0
"Alvarez, Yordan",670541,108.6,24.0
"Alvarez, Yordan",670541,108.2,26.0
"Alvarez, Yordan",670541,109.5,27.0
"Lindor, Francisco",596019,107.2,35.0
"Lindor, Francisco",596019,101.5,37.0
"Lindor, Francisco",596019,107.8,26.0
